InsiderID,NodeCount,EdgeCount,outlierscore,LOFScore,TotalOutlierScore
98640,3,3,0.117283657,-1.0,1.117283657
106835,4,6,0.244142754,-1.0,1.244142754
106837,4,6,0.244142754,-1.0,1.244142754
90453,4,6,0.244142754,-1.0,1.244142754
106836,4,6,0.244142754,-1.0,1.244142754
98647,3,3,0.117283657,-1.0,1.117283657
82263,2,1,0.02255557,-1.0,1.02255557
90455,5,8,0.348007519,-1.0,1.348007519
106838,4,6,0.244142754,-1.0,1.244142754
98646,3,3,0.117283657,-1.0,1.117283657
82264,2,1,0.02255557,-1.0,1.02255557
90456,2,1,0.02255557,-1.0,1.02255557
106851,2,1,0.02255557,-1.0,1.02255557
98661,2,1,0.02255557,-1.0,1.02255557
90473,2,1,0.02255557,-1.0,1.02255557
115048,5,10,0.325174566,-1.0,1.325174566
82280,2,1,0.02255557,-1.0,1.02255557
90472,5,8,0.348007519,-1.0,1.348007519
74091,2,1,0.02255557,-1.0,1.02255557
115051,2,1,0.02255557,-1.0,1.02255557
74090,2,1,0.02255557,-1.0,1.02255557
82282,2,1,0.02255557,-1.0,1.02255557
115053,5,10,0.325174566,-1.0,1.325174566
106861,2,1,0.02255557,-1.0,1.02255557
74096,5,10,0.325174566,-1.0,1.325174566
115059,5,10,0.325174566,-1.0,1.325174566
90483,2,1,0.02255557,-1.0,1.02255557
98677,2,1,0.02255557,-1.0,1.02255557
115061,7,21,0.338873066,-1.0,1.3388730660000001
115060,5,10,0.325174566,-1.0,1.325174566
74103,3,3,0.117283657,-1.0,1.117283657
98680,2,1,0.02255557,-1.0,1.02255557
90491,2,1,0.02255557,-1.0,1.02255557
90490,2,1,0.02255557,-1.0,1.02255557
115069,7,21,0.338873066,-1.0,1.3388730660000001
115068,2,1,0.02255557,-1.0,1.02255557
106879,9,36,0.036847997,-1.0,1.036847997
98686,2,1,0.02255557,-1.0,1.02255557
74112,3,3,0.117283657,-1.0,1.117283657
115075,7,21,0.338873066,-1.0,1.3388730660000001
82309,2,1,0.02255557,-1.0,1.02255557
115076,7,21,0.338873066,-1.0,1.3388730660000001
98697,2,1,0.02255557,-1.0,1.02255557
74122,2,1,0.02255557,-1.0,1.02255557
115087,7,21,0.338873066,-1.0,1.3388730660000001
115088,7,21,0.338873066,-1.0,1.3388730660000001
115091,7,21,0.338873066,-1.0,1.3388730660000001
74130,3,3,0.117283657,-1.0,1.117283657
115093,3,3,0.117283657,-1.0,1.117283657
115098,2,1,0.02255557,-1.0,1.02255557
106909,2,1,0.02255557,-1.0,1.02255557
115105,2,1,0.02255557,-1.0,1.02255557
106917,2,1,0.02255557,-1.0,1.02255557
115109,2,1,0.02255557,-1.0,1.02255557
106916,5,10,0.325174566,-1.0,1.325174566
82343,2,1,0.02255557,-1.0,1.02255557
115113,3,3,0.117283657,-1.0,1.117283657
106923,9,36,0.036847997,-1.0,1.036847997
98735,3,3,0.117283657,-1.0,1.117283657
98737,2,1,0.02255557,-1.0,1.02255557
106928,9,36,0.036847997,-1.0,1.036847997
106930,9,36,0.036847997,-1.0,1.036847997
82357,2,1,0.02255557,-1.0,1.02255557
82356,4,6,0.244142754,-1.0,1.244142754
106934,9,36,0.036847997,-1.0,1.036847997
106937,9,36,0.036847997,-1.0,1.036847997
106939,9,36,0.036847997,-1.0,1.036847997
90554,3,3,0.117283657,-1.0,1.117283657
82365,2,1,0.02255557,-1.0,1.02255557
115132,5,10,0.325174566,-1.0,1.325174566
90556,3,3,0.117283657,-1.0,1.117283657
90559,2,1,0.02255557,-1.0,1.02255557
115135,5,10,0.325174566,-1.0,1.325174566
115134,5,10,0.325174566,-1.0,1.325174566
98752,2,1,0.02255557,-1.0,1.02255557
90560,3,3,0.117283657,-1.0,1.117283657
90563,3,3,0.117283657,-1.0,1.117283657
82373,2,1,0.02255557,-1.0,1.02255557
106949,9,36,0.036847997,-1.0,1.036847997
90564,3,3,0.117283657,-1.0,1.117283657
98759,2,1,0.02255557,-1.0,1.02255557
98758,2,1,0.02255557,-1.0,1.02255557
106950,9,36,0.036847997,-1.0,1.036847997
115145,2,1,0.02255557,-1.0,1.02255557
106957,3,3,0.117283657,-1.0,1.117283657
90575,2,1,0.02255557,-1.0,1.02255557
90574,2,1,0.02255557,-1.0,1.02255557
82385,2,1,0.02255557,-1.0,1.02255557
90576,2,1,0.02255557,-1.0,1.02255557
82386,2,1,0.02255557,-1.0,1.02255557
98775,7,21,0.338873066,-1.0,1.3388730660000001
